,pdb_name,has_sugar_names,has_L,has_D,type
13748,5A7E,True,False,True,BETA-D-GLUCOSE
13749,5A7F,True,False,True,N-ACETYL-D-GLUCOSAMINE
13750,5A7G,True,False,True,N-ACETYL-D-GLUCOSAMINE
13751,5A7M,True,False,True,N-ACETYL-D-GLUCOSAMINE
13752,5A7M,True,False,True,BETA-D-MANNOSE
13753,5A7M,True,False,True,ALPHA-D-MANNOSE
13754,5A7X,True,False,True,N-ACETYL-D-GLUCOSAMINE
13755,5A8H,True,False,True,N-ACETYL-D-GLUCOSAMINE
13756,5A8O,True,False,True,beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranose
13757,5A8P,True,False,True,BETA-D-GLUCOSE
13758,5A8Q,True,False,True,BETA-D-GLUCOSE
13759,5A8X,True,False,True,N-ACETYL-D-GLUCOSAMINE
13760,5A8X,True,True,False,ALPHA-L-FUCOSE
13761,5A8Y,True,False,True,N-ACETYL-D-GLUCOSAMINE
13762,5A8Y,True,True,False,ALPHA-L-FUCOSE
13763,5A8Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
13764,5A8Z,True,True,False,ALPHA-L-FUCOSE
13765,5A94,True,False,True,BETA-D-GLUCOSE
13766,5A95,True,False,True,BETA-D-GLUCOSE
13767,5AAP,True,False,False,PARA-BIPHENYL METHYLENE C-LINKED MANNOSIDE
13768,5AB0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13769,5AB0,True,False,True,BETA-D-MANNOSE
13770,5AB1,True,False,True,ALPHA-D-MANNOSE
13771,5AB2,True,False,True,N-ACETYL-D-GLUCOSAMINE
13772,5AB2,True,False,True,BETA-D-MANNOSE
13773,5ABW,True,False,True,N-ACETYL-D-GLUCOSAMINE
13774,5ABW,True,True,False,ALPHA-L-FUCOSE
13775,5ACF,True,False,True,N-ACETYL-D-GLUCOSAMINE
13776,5ACF,True,False,True,BETA-D-GLUCOSE
13777,5ACG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13778,5ACH,True,False,True,N-ACETYL-D-GLUCOSAMINE
13779,5ACI,True,False,True,N-ACETYL-D-GLUCOSAMINE
13780,5ACI,True,False,True,BETA-D-GLUCOSE
13781,5ACJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13782,5ACJ,True,False,True,BETA-D-GLUCOSE
13783,5ACO,True,False,True,N-ACETYL-D-GLUCOSAMINE
13784,5ACO,True,False,True,BETA-D-MANNOSE
13785,5ACO,True,False,True,ALPHA-D-MANNOSE
13786,5AE6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13787,5AE6,True,False,True,BETA-D-MANNOSE
13788,5AE6,True,False,True,ALPHA-D-MANNOSE
13789,5AF9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13790,5AFB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13791,5AFE,True,False,True,BETA-D-GLUCOSE
13792,5AFH,True,False,True,N-ACETYL-D-GLUCOSAMINE
13793,5AFH,True,False,True,BETA-D-MANNOSE
13794,5AFH,True,False,True,ALPHA-D-MANNOSE
13795,5AFJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13796,5AFJ,True,False,True,BETA-D-MANNOSE
13797,5AFJ,True,False,True,ALPHA-D-MANNOSE
13798,5AFK,True,False,True,N-ACETYL-D-GLUCOSAMINE
13799,5AFK,True,False,True,BETA-D-MANNOSE
13800,5AFK,True,False,True,ALPHA-D-MANNOSE
13801,5AFL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13802,5AFL,True,False,True,BETA-D-MANNOSE
13803,5AFL,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
13804,5AFM,True,False,True,N-ACETYL-D-GLUCOSAMINE
13805,5AFN,True,False,True,N-ACETYL-D-GLUCOSAMINE
13806,5AFN,True,False,True,BETA-D-MANNOSE
13807,5AFN,True,False,True,ALPHA-D-MANNOSE
13808,5AFY,True,False,True,N-ACETYL-D-GLUCOSAMINE
13809,5AFZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13810,5AG0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13811,5AG0,True,False,True,BETA-D-MANNOSE
13812,5AG1,True,False,True,N-ACETYL-D-GLUCOSAMINE
13813,5AGD,True,False,True,BETA-D-MANNOSE
13814,5AGD,True,False,True,ALPHA-D-MANNOSE
13815,5AHG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13816,5AHY,True,False,False,B-OCTYLGLUCOSIDE
13817,5AHZ,True,False,False,B-OCTYLGLUCOSIDE
13818,5AJB,True,True,False,ALPHA-L-FUCOSE
13819,5AJB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13820,5AJB,True,False,True,BETA-D-GALACTOSE
13821,5AJB,True,False,False,ALPHA D-GALACTOSE
13822,5AJC,True,True,False,ALPHA-L-FUCOSE
13823,5AJC,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
13824,5AJC,True,False,True,BETA-D-GALACTOSE
13825,5AJC,True,True,False,BETA-L-FUCOSE
13826,5AJC,True,False,True,N-ACETYL-D-GLUCOSAMINE
13827,5AJC,True,False,False,O-SIALIC ACID
13828,5AJM,True,False,True,N-ACETYL-D-GLUCOSAMINE
13829,5AJM,True,False,True,BETA-D-MANNOSE
13830,5AJM,True,False,True,ALPHA-D-MANNOSE
13831,5AJM,True,False,False,O-SIALIC ACID
13832,5AJM,True,False,True,BETA-D-GALACTOSE
13833,5AJN,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13834,5AJO,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13835,5AJP,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13836,5AM8,True,False,True,N-ACETYL-D-GLUCOSAMINE
13837,5AM8,True,True,False,ALPHA-L-FUCOSE
13838,5AM8,True,False,True,BETA-D-MANNOSE
13839,5AM8,True,True,False,BETA-L-FUCOSE
13840,5AM8,True,False,True,ALPHA-D-MANNOSE
13841,5AM9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13842,5AM9,True,True,False,BETA-L-FUCOSE
13843,5AM9,True,False,True,ALPHA-D-MANNOSE
13844,5AM9,True,True,False,ALPHA-L-FUCOSE
13845,5AM9,True,False,True,BETA-D-MANNOSE
13846,5AMA,True,False,True,N-ACETYL-D-GLUCOSAMINE
13847,5AMA,True,True,False,ALPHA-L-FUCOSE
13848,5AMA,True,False,True,BETA-D-MANNOSE
13849,5AMA,True,True,False,BETA-L-FUCOSE
13850,5AMA,True,False,True,ALPHA-D-MANNOSE
13851,5AMB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13852,5AMB,True,True,False,ALPHA-L-FUCOSE
13853,5AMB,True,False,True,BETA-D-MANNOSE
13854,5AMC,True,False,True,N-ACETYL-D-GLUCOSAMINE
13855,5AMC,True,True,False,ALPHA-L-FUCOSE
13856,5AMC,True,False,True,BETA-D-MANNOSE
13857,5AMO,True,False,True,N-ACETYL-D-GLUCOSAMINE
13858,5AMP,True,False,True,N-ACETYL-D-GLUCOSAMINE
13859,5AMV,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13860,5ANM,True,False,True,N-ACETYL-D-GLUCOSAMINE
13861,5ANM,True,False,True,BETA-D-MANNOSE
13862,5ANM,True,False,True,ALPHA-D-MANNOSE
13863,5ANN,True,False,True,N-ACETYL-D-GLUCOSAMINE
13864,5ANN,True,False,True,BETA-D-MANNOSE
13865,5ANN,True,False,True,ALPHA-D-MANNOSE
13866,5AO7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13867,5AO8,True,False,True,N-ACETYL-D-GLUCOSAMINE
13868,5AOG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13869,5AOG,True,True,False,ALPHA-L-FUCOSE
13870,5AOG,True,False,True,BETA-D-MANNOSE
13871,5AOG,True,False,True,ALPHA-D-MANNOSE
13872,5AOQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13873,5AP9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13874,5AQ1,True,False,True,BETA-D-GLUCOSE-6-PHOSPHATE
13875,5AV7,True,False,False,O1-METHYL-MANNOSE
13876,5AV7,True,False,True,ALPHA-D-MANNOSE
13877,5AV7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13878,5AVA,True,False,True,N-ACETYL-D-GLUCOSAMINE
13879,5AVA,True,False,True,BETA-D-MANNOSE
13880,5AVA,True,False,True,ALPHA-D-MANNOSE
13881,5AVA,True,False,True,BETA-D-GALACTOSE
13882,5AVQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13883,5AVR,True,False,True,N-ACETYL-D-GLUCOSAMINE
13884,5AVS,True,False,True,N-ACETYL-D-GLUCOSAMINE
13885,5AVT,True,False,True,N-ACETYL-D-GLUCOSAMINE
13886,5AVU,True,False,True,N-ACETYL-D-GLUCOSAMINE
13887,5AVV,True,False,True,N-ACETYL-D-GLUCOSAMINE
13888,5AVW,True,False,True,N-ACETYL-D-GLUCOSAMINE
13889,5AVX,True,False,True,N-ACETYL-D-GLUCOSAMINE
13890,5AVY,True,False,True,N-ACETYL-D-GLUCOSAMINE
13891,5AVZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13892,5AW0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13893,5AW1,True,False,True,N-ACETYL-D-GLUCOSAMINE
13894,5AW2,True,False,True,N-ACETYL-D-GLUCOSAMINE
13895,5AW3,True,False,True,N-ACETYL-D-GLUCOSAMINE
13896,5AW4,True,False,True,N-ACETYL-D-GLUCOSAMINE
13897,5AW5,True,False,True,N-ACETYL-D-GLUCOSAMINE
13898,5AW6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13899,5AW7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13900,5AW8,True,False,True,N-ACETYL-D-GLUCOSAMINE
13901,5AW9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13902,5AWA,True,False,True,N-ACETYL-D-GLUCOSAMINE
13903,5AWA,True,False,True,BETA-D-MANNOSE
13904,5AWA,True,False,True,ALPHA-D-MANNOSE
13905,5AWB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13906,5AWB,True,False,True,BETA-D-MANNOSE
13907,5AWB,True,False,True,ALPHA-D-MANNOSE
13908,5AWC,True,False,True,N-ACETYL-D-GLUCOSAMINE
13909,5AWC,True,False,True,BETA-D-MANNOSE
13910,5AWD,True,False,True,N-ACETYL-D-GLUCOSAMINE
13911,5AWD,True,False,True,BETA-D-MANNOSE
13912,5AWD,True,False,True,ALPHA-D-MANNOSE
13913,5AWP,True,False,True,BETA-D-GLUCOSE
13914,5AWP,True,False,True,ALPHA-D-GLUCOSE
13915,5AWQ,True,False,True,ALPHA-D-GLUCOSE
13916,5AWV,True,False,True,ALPHA-D-MANNOSE
13917,5AWV,True,False,True,N-ACETYL-D-GLUCOSAMINE
13918,5AWV,True,False,True,2-AMINO-2-DEOXY-BETA-D-GLUCOPYRANURONIC ACID
13919,5AXH,True,False,True,ALPHA-D-GLUCOSE
13920,5AXH,True,False,True,BETA-D-GLUCOSE
13921,5AYC,True,False,True,BETA-D-GLUCOSE
13922,5AYC,True,False,True,BETA-D-MANNOSE
13923,5AYE,True,False,True,BETA-D-MANNOSE
13924,5AYI,True,False,True,BETA-D-GLUCOSE
13925,5AZ5,True,False,True,N-ACETYL-D-GLUCOSAMINE
13926,5AZ5,True,False,True,BETA-D-MANNOSE
13927,5AZ5,True,False,True,ALPHA-D-MANNOSE
13928,5AZP,True,False,False,B-OCTYLGLUCOSIDE
13929,5B0R,True,False,True,BETA-D-MANNOSE
13930,5B0R,True,False,True,ALPHA-D-MANNOSE
13931,5B0S,True,False,True,BETA-D-MANNOSE
13932,5B0S,True,False,True,ALPHA-D-MANNOSE
13933,5B0W,True,False,False,B-NONYLGLUCOSIDE
13934,5B1X,True,False,True,ALPHA-D-MANNOSE
13935,5B1X,True,False,True,N-ACETYL-D-GLUCOSAMINE
13936,5B22,True,False,True,N-ACETYL-D-GLUCOSAMINE
13937,5B22,True,False,True,BETA-D-MANNOSE
13938,5B2C,True,False,True,N-ACETYL-D-GLUCOSAMINE
13939,5B2D,True,False,True,N-ACETYL-D-GLUCOSAMINE
13940,5B38,True,False,True,N-ACETYL-D-GLUCOSAMINE
13941,5B39,True,False,True,N-ACETYL-D-GLUCOSAMINE
13942,5B4W,True,False,True,N-ACETYL-D-GLUCOSAMINE
13943,5B4X,True,False,True,N-ACETYL-D-GLUCOSAMINE
13944,5B5E,True,False,True,"1,2-DI-O-ACYL-3-O-[6-DEOXY-6-SULFO-ALPHA-D-GLUCOPYRANOSYL]-SN-GLYCEROL"
13945,5B5E,True,False,False,"1,2-DISTEAROYL-MONOGALACTOSYL-DIGLYCERIDE"
13946,5B5E,True,False,False,DIGALACTOSYL DIACYL GLYCEROL (DGDG)
13947,5B5K,True,False,True,N-ACETYL-D-GLUCOSAMINE
13948,5B5S,True,False,False,B-OCTYLGLUCOSIDE
13949,5B66,True,False,True,"1,2-DI-O-ACYL-3-O-[6-DEOXY-6-SULFO-ALPHA-D-GLUCOPYRANOSYL]-SN-GLYCEROL"
13950,5B66,True,False,False,"1,2-DISTEAROYL-MONOGALACTOSYL-DIGLYCERIDE"
13951,5B66,True,False,False,DIGALACTOSYL DIACYL GLYCEROL (DGDG)
13952,5B72,True,False,True,N-ACETYL-D-GLUCOSAMINE
13953,5BMP,True,False,True,ALPHA-D-GLUCOSE-1-PHOSPHATE
13954,5BN2,True,False,False,B-OCTYLGLUCOSIDE
13955,5BNY,True,False,True,N-ACETYL-D-GLUCOSAMINE
13956,5BO6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13957,5BO6,True,False,True,BETA-D-MANNOSE
13958,5BO6,True,True,False,ALPHA-L-FUCOSE
13959,5BO7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13960,5BO7,True,False,True,"2,6-ANHYDRO-1-DEOXY-D-GALACTITOL"
13961,5BO8,True,False,True,N-ACETYL-D-GLUCOSAMINE
13962,5BO8,True,False,True,BETA-D-MANNOSE
13963,5BO8,True,False,True,ALPHA-D-MANNOSE
13964,5BO8,True,True,False,ALPHA-L-FUCOSE
13965,5BO9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13966,5BO9,True,True,False,ALPHA-L-FUCOSE
13967,5BO9,True,False,False,O-SIALIC ACID
13968,5BO9,True,False,True,BETA-D-GALACTOSE
13969,5BO9,True,False,True,2-(acetylamino)-2-deoxy-6-O-sulfo-beta-D-glucopyranose
13970,5BOA,True,False,False,ALPHA D-GALACTOSE
13971,5BOA,True,False,True,BETA-D-GALACTOSE
13972,5BP0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13973,5BPB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13974,5BPQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13975,5BQ2,True,False,False,URIDINE-DIPHOSPHATE-2(N-ACETYLGLUCOSAMINYL) BUTYRIC ACID
13976,5BQC,True,False,True,N-ACETYL-D-GLUCOSAMINE
13977,5BQE,True,False,True,N-ACETYL-D-GLUCOSAMINE
13978,5BQU,True,False,True,BETA-D-GALACTOSE
13979,5BQY,True,False,True,N-ACETYL-D-GLUCOSAMINE
13980,5BQY,True,False,False,O-SIALIC ACID
13981,5BQY,True,False,True,BETA-D-GALACTOSE
13982,5BQZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13983,5BQZ,True,False,False,O-SIALIC ACID
13984,5BQZ,True,False,True,BETA-D-GALACTOSE
13985,5BR0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13986,5BR0,True,True,False,ALPHA-L-FUCOSE
13987,5BR0,True,False,True,BETA-D-MANNOSE
13988,5BR0,True,False,True,ALPHA-D-MANNOSE
13989,5BR1,True,False,True,2-amino-2-deoxy-alpha-D-galactopyranose
13990,5BR3,True,False,True,N-ACETYL-D-GLUCOSAMINE
13991,5BR3,True,False,False,O-SIALIC ACID
13992,5BR3,True,False,True,BETA-D-GALACTOSE
13993,5BR3,True,True,False,ALPHA-L-FUCOSE
13994,5BR3,True,False,True,BETA-D-MANNOSE
13995,5BR3,True,False,True,ALPHA-D-MANNOSE
13996,5BR6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13997,5BR6,True,False,False,O-SIALIC ACID
13998,5BR6,True,False,True,BETA-D-GALACTOSE
13999,5BR6,True,True,False,ALPHA-L-FUCOSE
14000,5BR6,True,False,True,BETA-D-MANNOSE
14001,5BR6,True,False,True,ALPHA-D-MANNOSE
14002,5BRO,True,False,True,N-ACETYL-D-GLUCOSAMINE
14003,5BRP,True,False,True,4'-NITROPHENYL-ALPHA-D-GLUCOPYRANOSIDE
14004,5BUO,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
14005,5BV7,True,False,True,N-ACETYL-D-GLUCOSAMINE
14006,5BV7,True,False,True,ALPHA-D-MANNOSE
14007,5BVC,True,False,False,Levoglucosan
14008,5BW7,True,False,True,N-ACETYL-D-GLUCOSAMINE
14009,5BW7,True,False,True,BETA-D-MANNOSE
14010,5BW7,True,False,True,ALPHA-D-MANNOSE
14011,5BW7,True,False,True,BETA-D-GALACTOSE
14012,5BW7,True,True,False,ALPHA-L-FUCOSE
14013,5BWB,True,False,True,N-ACETYL-D-GLUCOSAMINE
14014,5BWC,True,False,True,N-ACETYL-D-GLUCOSAMINE
14015,5BX2,True,False,True,2-deoxy-2-fluoro-alpha-D-glucopyranose
14016,5BX4,True,False,False,GLUCOIMIDAZOLE
14017,5BX5,True,False,True,BETA-D-GLUCOSE
14018,5BXA,True,False,True,ALPHA-D-MANNOSE
14019,5BXC,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14020,5BXP,True,False,True,BETA-D-GALACTOSE
14021,5BXR,True,False,True,BETA-D-GALACTOSE
14022,5BXS,True,False,True,BETA-D-GALACTOSE
14023,5BXT,True,False,True,BETA-D-GALACTOSE
14024,5BZW,True,False,True,N-ACETYL-D-GLUCOSAMINE
14025,5C0R,True,False,True,N-ACETYL-D-GLUCOSAMINE
14026,5C14,True,False,True,N-ACETYL-D-GLUCOSAMINE
14027,5C1E,True,False,True,N-ACETYL-D-GLUCOSAMINE
14028,5C1G,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14029,5C1G,True,False,False,GALACTOSE-URIDINE-5'-DIPHOSPHATE
14030,5C1H,True,False,False,GALACTOSE-URIDINE-5'-DIPHOSPHATE
14031,5C1H,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14032,5C1L,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14033,5C1L,True,False,False,GALACTOSE-URIDINE-5'-DIPHOSPHATE
14034,5C36,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14035,5C38,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14036,5C3B,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14037,5C47,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14038,5C48,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14039,5C49,True,True,True,hexyl 2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-galactopyranoside
14040,5C4B,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14041,5C4B,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
14042,5C4C,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
14043,5C4C,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14044,5C4D,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14045,5C4D,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
14046,5C4E,True,True,True,hexyl 2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-galactopyranoside
14047,5C4F,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14048,5C4F,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
14049,5C5C,True,False,True,N-ACETYL-D-GLUCOSAMINE
14050,5C5K,True,False,True,BETA-D-GLUCOSE
14051,5C6T,True,False,True,N-ACETYL-D-GLUCOSAMINE
14052,5C71,True,False,False,D-GLUCURONIC ACID
14053,5C7K,True,False,True,N-ACETYL-D-GLUCOSAMINE
14054,5C7K,True,False,True,BETA-D-MANNOSE
14055,5C7K,True,False,True,ALPHA-D-MANNOSE
14056,5C8P,True,False,True,N-ACETYL-D-GLUCOSAMINE
14057,5C8Q,True,False,True,N-ACETYL-D-GLUCOSAMINE
14058,5C8R,True,True,True,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside
14059,5C8R,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
14060,5C92,True,False,True,N-ACETYL-D-GLUCOSAMINE
14061,5C97,True,False,True,N-ACETYL-D-GLUCOSAMINE
14062,5C9P,True,True,False,ALPHA-L-FUCOSE
14063,5CA3,True,False,True,BETA-D-GLUCOSE
14064,5CA3,True,False,True,ALPHA-D-GLUCOSE
14065,5CAY,True,False,True,N-ACETYL-D-GLUCOSAMINE
14066,5CAY,True,False,True,BETA-D-MANNOSE
14067,5CB7,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
14068,5CB7,True,False,False,ALPHA D-GALACTOSE
14069,5CB7,True,True,False,ALPHA-L-FUCOSE
14070,5CB7,True,False,True,BETA-D-GALACTOSE
14071,5CD5,True,False,True,N-ACETYL-D-GLUCOSAMINE
14072,5CD5,True,False,True,BETA-D-MANNOSE
14073,5CD5,True,False,True,ALPHA-D-MANNOSE
14074,5CEL,True,False,True,N-ACETYL-D-GLUCOSAMINE
14075,5CEL,True,False,True,BETA-D-GLUCOSE
14076,5CEZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
14077,5CEZ,True,False,True,BETA-D-MANNOSE
14078,5CEZ,True,False,True,ALPHA-D-MANNOSE
14079,5CFB,True,False,True,N-ACETYL-D-GLUCOSAMINE
14080,5CG0,True,False,True,N-ACETYL-D-GLUCOSAMINE
14081,5CGB,True,False,True,"(6R)-1,6-anhydro-2-O-heptyl-6-(hydroxymethyl)-D-galactitol"
14082,5CGT,True,False,True,ALPHA-D-GLUCOSE
14083,5CGT,True,False,True,BETA-D-GLUCOSE
14084,5CHK,True,False,True,N-ACETYL-D-GLUCOSAMINE
14085,5CIS,True,False,True,N-ACETYL-D-GLUCOSAMINE
14086,5CIX,True,False,True,N-ACETYL-D-GLUCOSAMINE
14087,5CJF,True,False,True,N-ACETYL-D-GLUCOSAMINE
14088,5CJF,True,False,True,BETA-D-MANNOSE
14089,5CJF,True,False,True,ALPHA-D-MANNOSE
14090,5CJS,True,False,True,N-ACETYL-D-GLUCOSAMINE
14091,5CJX,True,False,True,N-ACETYL-D-GLUCOSAMINE
14092,5CJX,True,False,True,BETA-D-MANNOSE
14093,5CJX,True,False,True,ALPHA-D-MANNOSE
14094,5CJZ,True,False,True,BETA-D-GALACTOSE
14095,5CKM,True,False,True,N-ACETYL-D-GLUCOSAMINE
14096,5CKQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
14097,5CL1,True,False,True,N-ACETYL-D-GLUCOSAMINE
14098,5CLW,True,False,True,ALPHA-D-GLUCOSE
14099,5CM4,True,False,True,N-ACETYL-D-GLUCOSAMINE
14100,5CMN,True,False,True,N-ACETYL-D-GLUCOSAMINE
14101,5CMP,True,False,True,N-ACETYL-D-GLUCOSAMINE
14102,5CNA,True,False,False,O1-METHYL-MANNOSE
14103,5CNI,True,False,True,N-ACETYL-D-GLUCOSAMINE
14104,5CNJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
14105,5COX,True,False,True,N-ACETYL-D-GLUCOSAMINE
14106,5COY,True,False,True,alpha-D-fructofuranosyl alpha-D-glucopyranoside
14107,5CPS,True,False,True,ALPHA-D-GLUCOSE
14108,5CPT,True,False,True,BETA-D-GLUCOSE
14109,5CPT,True,False,True,ALPHA-D-GLUCOSE
14110,5CPW,True,False,False,O-SIALIC ACID
14111,5CPW,True,False,True,BETA-D-GALACTOSE
14112,5CPW,True,False,True,N-ACETYL-D-GALACTOSAMINE
14113,5CPX,True,False,False,O-SIALIC ACID
14114,5CPX,True,False,True,BETA-D-GALACTOSE
14115,5CPX,True,False,True,N-ACETYL-D-GLUCOSAMINE
14116,5CPY,True,False,False,O-SIALIC ACID
14117,5CPY,True,False,True,BETA-D-GALACTOSE
14118,5CPY,True,False,True,N-ACETYL-D-GALACTOSAMINE
14119,5CPZ,True,False,False,O-SIALIC ACID
14120,5CPZ,True,False,True,BETA-D-GALACTOSE
14121,5CPZ,True,False,True,N-ACETYL-D-GALACTOSAMINE
14122,5CQ0,True,False,False,O-SIALIC ACID
14123,5CQ0,True,False,True,BETA-D-GALACTOSE
14124,5CQ0,True,False,True,N-ACETYL-D-GALACTOSAMINE
14125,5CQ1,True,False,True,BETA-D-GLUCOSE
14126,5CQ1,True,False,True,ALPHA-D-GLUCOSE
14127,5CRY,True,False,True,N-ACETYL-D-GLUCOSAMINE
14128,5CRY,True,False,True,BETA-D-MANNOSE
14129,5CSO,True,False,True,N-ACETYL-D-GLUCOSAMINE
14130,5CST,True,False,True,N-ACETYL-D-GLUCOSAMINE
14131,5CSU,True,False,True,"4,6-DIDEOXY-4-AMINO-ALPHA-D-GLUCOSE"
14132,5CSU,True,False,True,ALPHA-D-GLUCOSE
14133,5CSU,True,False,True,BETA-D-GLUCOSE
14134,5CSY,True,False,True,BETA-D-GLUCOSE
14135,5CSY,True,False,True,ALPHA-D-GLUCOSE
14136,5CSZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
14137,5CTV,True,False,True,N-ACETYL-D-GLUCOSAMINE
14138,5CTV,True,False,True,METHYL 2-(ACETYLAMINO)-3-O-[(1R)-1-CARBOXYETHYL]-2-DEOXY-BETA-D-GLUCOPYRANOSIDE
14139,5CU5,True,False,True,N-ACETYL-D-GLUCOSAMINE
14140,5CU5,True,False,True,ALPHA-D-MANNOSE
14141,5CUS,True,False,True,N-ACETYL-D-GLUCOSAMINE
14142,5CVS,True,False,True,ALPHA-D-GLUCOSE
14143,5CXF,True,False,True,N-ACETYL-D-GLUCOSAMINE
14144,5CXF,True,False,True,BETA-D-MANNOSE
14145,5CXF,True,False,True,ALPHA-D-MANNOSE
14146,5CXY,True,False,True,N-ACETYL-D-GLUCOSAMINE
14147,5CXY,True,False,True,BETA-D-MANNOSE
14148,5CXY,True,True,False,ALPHA-L-FUCOSE
14149,5CZV,True,False,True,N-ACETYL-D-GLUCOSAMINE
14150,5CZX,True,False,True,N-ACETYL-D-GLUCOSAMINE
14151,5D21,True,False,True,phenyl beta-D-galactopyranoside
14152,5D28,True,False,True,N-ACETYL-D-GLUCOSAMINE
14153,5D28,True,False,True,BETA-D-MANNOSE
